ID,vdw,vdw_attr,vdw_rep,elec,elec_sr_attr,elec_lr_attr,elec_sr_rep,elec_lr_rep,hbp_ss,solv,sasa,acp,RMSD
1MLC,37,-61.31,1944.45,621.78,-777.12,-21040.23,751.88,1830.03,-4.12,-84.32,-280.12,-0.28,1.62
1MLC,19,-39.83,476.81,581.19,-467.52,-20821.32,457.98,1788.82,-2.34,-56.23,-280.31,1.78,1.97
1MLC,35,-60.96,1587.66,640.64,-857.37,-25328.01,830.48,1836.23,-5.39,-84.75,-282.04,-0.8,2.19
1MLC,51,-79.15,3849.52,639.64,-1269.84,-21553.36,1201.49,1902.36,-4.6,-157.27,-282.4,1.8,1.85
1MLC,35,-57.54,2330.58,603.86,-870.41,-22733.71,836.24,1855.54,-5.59,-93.31,-282.32,2.81,1.66
1MLC,35,-53.79,1005.71,610.77,-613.6,-27298.94,591.97,1906.3,-0.44,-73.14,-283.13,-1.07,1.52
1MLC,50,-69.31,2842.12,647.41,-1029.35,-21462.89,1004.8,1863.44,-7.61,-103.8,-280.51,1.39,1.73
1MLC,51,-79.16,1675.16,685.21,-1118.51,-27946.18,1133.04,1887.31,-8.99,-118.32,-282.74,-3.81,1.76
1MLC,49,-63.46,1705.27,628.35,-775.39,-27112.9,741.54,1881.33,-2.45,-90.76,-281.43,-2.81,1.37
1MLC,55,-64.06,2124.92,621.51,-815.47,-28530.27,787.38,1881.14,-2.1,-94.08,-280.82,-1.81,1.5
1MLC,32,-63.59,1003.37,621.99,-739.36,-26716.81,744.27,1914.46,-4.92,-84.36,-281.64,-0.38,1
1MLC,55,-62.69,2585.41,614.25,-907.78,-23814.25,869.13,1909.04,-3.95,-104.63,-280.68,1.44,1.82
1MLC,65,-83.7,2402.4,659.93,-1227.41,-25337.72,1233.15,1944.09,-11.47,-133.84,-281.55,0.39,1.1
1MLC,52,-83.18,3932.51,657.65,-1239.29,-22650.13,1228.08,1901.06,-6.28,-134.7,-281.52,0.51,1.57
1MLC,35,-61.49,1624.44,612.98,-730.54,-21756.66,708.07,1842.34,-2.89,-81.48,-282.41,0.01,1.92
1MLC,33,-61.95,2116.25,614.42,-913.01,-27224.37,882.85,1881.8,-7.03,-95.82,-282.3,4.2,1.36
1MLC,34,-50.49,783.64,579.06,-707.3,-18268.29,674.2,1794.87,-4.21,-75.45,-281.1,1.32,2.49
1MLC,38,-67.38,1702.88,628.88,-1010.67,-24420.56,997.44,1874.97,-5.7,-102.52,-282.71,3.73,1.41
1MLC,48,-74.57,1548.47,630.75,-1054.89,-27930.97,1036.37,1945.79,-7.93,-112.91,-281.9,1.09,1.06
1MLC,55,-78.36,3531.47,647.66,-1070.72,-24441.97,1023.75,1893.15,-4.75,-125.33,-283.07,-1.93,2.03
1MLC,43,-66.09,1588.89,624.66,-986.36,-29747.62,946.8,1914.8,-7.89,-104.05,-282.96,0.94,1.83
1MLC,33,-59.94,1274.4,643.08,-777.95,-30688.93,806.75,1887.49,-3.14,-84.7,-282.12,-0.57,1.64
1MLC,32,-55.25,1123.11,639.09,-794.89,-31303.71,792.71,1848.33,-4.18,-78.82,-282.98,1.5,2.34
1MLC,61,-77.3,2788.21,639.53,-1032.29,-22813.67,1008.98,1838.39,-6.17,-114.32,-280.43,-7.13,1.63
1MLC,33,-45.38,709.09,587.1,-687.26,-23134.27,662.98,1799.21,-2.12,-70.72,-282.22,1.46,2.22
1MLC,73,-87.77,3553.07,671.6,-1100.06,-27675.1,1095.76,1994.4,-5.62,-133.13,-280.04,-7.87,1.47
1MLC,39,-51.93,932.47,597.76,-686.52,-32052.53,646.42,1925.91,-4.38,-74.78,-283.21,1.78,2.23
1MLC,43,-67.52,1849.01,637.74,-938.11,-24719.02,933.34,1848.45,-6.18,-98.98,-282.43,-3.32,1.79
1MLC,43,-74.88,2287.2,660.25,-1012.06,-24272.06,1026.96,1903.17,-5.57,-109.93,-280.59,0.11,1.39
1MLC,27,-47.61,1503.24,603.88,-575.1,-23551.91,582.81,1882.57,-3.17,-66.63,-280.07,0.82,2.35
1MLC,76,-98.61,4570.85,679.27,-1384.13,-25399.77,1357.61,1963.06,-15.06,-156.51,-282.92,-2.76,1.62
1MLC,56,-64.4,2534.76,661.28,-860.72,-30716.24,862.48,1888.27,-1.98,-97.23,-279.65,-4.21,1.83
1MLC,63,-71.98,2277.29,615.94,-1092.52,-23512.93,1043.53,1899.9,-5.44,-114.79,-280.98,1.57,1.15
1MLC,32,-42.6,879.39,576.9,-601.62,-25123.99,580.25,1803.21,-1.69,-66.93,-282.48,1.32,2.28
1MLC,28,-52.09,1530.74,605.65,-619.14,-33250.93,597.57,1913.59,-5.01,-72.65,-283.3,1.21,2.43
1MLC,22,-59.57,790.4,632.12,-861.68,-25840.5,848.3,1885.78,-1.89,-83.19,-278.39,3.48,1.3
1MLC,51,-75.25,2636.68,640.26,-1091.32,-28017.9,1090.13,1897.95,-7.79,-118.88,-283.53,-0.54,1.8
1MLC,40,-56.48,2677.14,602.9,-906.77,-21589.38,873.68,1832.45,-4.67,-100.93,-282.45,2,2.06
1MLC,75,-84.53,3569.77,629.2,-1137.56,-27308.52,1076.87,2000.01,-7.06,-130.22,-281.92,-2.94,1.42
1MLC,35,-53.56,1186.46,614.5,-774.93,-27573.48,758.54,1842.53,-5.22,-83.16,-282.51,1.14,2.24
1MLC,40,-62.53,1534.26,640.71,-848.9,-28401.97,880.73,1859.52,-4.13,-93.06,-282.29,-0.24,1.78
1MLC,32,-51.18,1487.59,628.77,-573.66,-29220.78,605.91,1846.38,-2.26,-73.27,-280.71,-1.77,1.69
1MLC,67,-82.83,3212.48,634.46,-1153.74,-26703.38,1145.5,1914.87,-8.09,-129.29,-282.73,-2.77,1.48
1MLC,36,-63,2047.75,642.42,-890.95,-26798.97,866.37,1831.87,-3.18,-90.94,-282.33,-1.5,2.18
1MLC,23,-45.71,684.19,596.42,-537.02,-28291.38,545.2,1883.1,-3.3,-64.39,-282.79,2.13,1.22
1MLC,73,-81.84,4886.01,625.11,-1200.15,-20836.3,1133.1,1920.23,-5.14,-132.5,-280.66,0.94,1.83
1MLC,48,-67.2,2973.07,619.74,-965.8,-22895.19,914.03,1895.21,-2.24,-102.72,-280.17,2.24,1.32
1MLC,15,-38.31,518.38,577.16,-466.77,-19794.88,464.97,1763.14,-4.6,-53.69,-281.14,2.53,2.39
1MLC,31,-45.48,1489.38,585.64,-616.12,-21791.75,631.27,1806.44,-1.94,-73.74,-280.95,1.36,1.79
1MLC,49,-61.67,2511.01,601.72,-832.31,-22742.29,822.56,1869.91,-6.69,-98.51,-281.69,1.44,1.25
1MLC,23,-54.72,707.24,628.67,-729.34,-27093.76,707.34,1903.78,-3.22,-72.32,-279.38,2.89,1.51
1MLC,33,-56.42,1142.02,646.26,-780.26,-23405.96,796.33,1814.23,-5.45,-79.5,-279.35,-1.36,2.26
1MLC,21,-46.09,1336.06,598.71,-646.13,-19807.56,625.76,1800.48,-3.88,-67.65,-281.46,3.59,2.13
1MLC,58,-80.67,2769.23,689.75,-1125.67,-29364.24,1116.48,1885.17,-5.94,-125.2,-281.64,-5.11,1.89
1MLC,25,-49.28,1060.96,581.86,-650.75,-20108.41,609.11,1814.73,-3.38,-64.43,-281.39,4.96,2.43
1MLC,64,-81.54,2719.75,664.39,-1101.16,-24160.07,1106.39,1881.64,-4.54,-121.32,-281.97,-4.27,1.94
1MLC,40,-52.57,1065.3,587.97,-747.91,-19218.89,727.01,1815.05,-3.89,-81.56,-280.6,1.84,2.04
1MLC,57,-86.47,3894.6,665.67,-1204.78,-23702.15,1203.4,1904.05,-9.85,-132.14,-280.45,-1.54,1.36
1MLC,38,-56.51,2152.28,628.88,-820.7,-25462.12,804.53,1828.98,-5.44,-86.77,-282.62,0.59,2.33
1MLC,53,-71.02,2665.56,627.05,-990.41,-29099,966.07,1896.36,-8.61,-111.64,-282.67,-1.2,2.05
1MLC,57,-69.56,2544.46,620.82,-1103.46,-21509.72,1091.3,1891.06,-4.78,-121.63,-281.57,2.21,1.58
1MLC,63,-78.43,2460.86,631.13,-1172.71,-26310.75,1173.02,1929.7,-10.06,-126.71,-281.8,0.32,1.2
1MLC,67,-75.18,3112.39,653.32,-1122.31,-26940.58,1080.9,1878.76,-7.75,-118.42,-282.3,-1.58,2.18
1MLC,33,-50.14,1134.51,587.62,-650.61,-23131.77,621.27,1819.59,-4.86,-73.44,-283.53,0.71,2.04
1MLC,57,-63.68,3042.9,599.83,-910.76,-23272.94,876.91,1895.29,-5.73,-113.41,-281.72,2.19,1.44
1MLC,42,-59.59,2010.36,624.04,-798.49,-29624.01,792.18,1859.52,-5.2,-88.9,-282.48,-0.48,2
1MLC,61,-70.54,3370.63,637.63,-954.87,-24694.97,934.34,1855.77,-2.86,-108.38,-280.44,-6.17,1.6
1MLC,45,-50.5,1169.51,605.18,-789.19,-26059.94,793.67,1825.11,-4.92,-83.44,-282.2,0.52,2.34
1MLC,53,-68.15,4168.06,613.44,-1073.8,-22081,1007.86,1890.18,-4.42,-114.91,-280.65,2.7,1.67
1MLC,54,-72.18,3516.26,633.89,-1115.69,-26502.91,1091.39,1892.11,-7.66,-118.67,-283.19,0.05,1.83
1MLC,53,-65.7,2154.99,615.15,-1077.76,-23104.13,1062.54,1867,-4.77,-105.27,-282.92,2.54,1.73
1MLC,53,-63.77,2291.83,611.85,-925.02,-21239.13,937.11,1860.75,-8.39,-101.24,-280.84,2.05,1.55
1MLC,61,-79.96,4048.23,659.22,-1187,-23328.87,1172.98,1895.67,-9.66,-141.73,-281.88,-1.28,2.49
1MLC,27,-50.54,1865.86,614.85,-647.45,-23482.02,651,1845.18,-4.59,-74.48,-278.66,1.61,2.09
1MLC,44,-65.4,2040.16,640.1,-942.92,-22328.82,927.78,1862.37,-3.01,-94.37,-278.97,2.11,1.89
1MLC,49,-54.73,3090.6,586.67,-848.49,-25848.13,820.65,1865.04,-3.09,-96.67,-282.42,2.13,1.91
1MLC,30,-51.97,971.97,627.26,-718.93,-27485.3,704.14,1923.33,-1.54,-70.24,-279.2,2.91,1.99
1MLC,28,-45.97,961.27,616.45,-505.64,-29677.65,526.58,1865.19,-2.39,-64.14,-281.66,-0.67,1.6
1MLC,90,-93.62,3672.05,669.31,-1351.49,-30113.52,1343.98,1968.7,-10.09,-151.23,-282.09,-4.19,1.56
1MLC,40,-66.42,2151.1,630.2,-1034.65,-21593.23,1009.14,1859.9,-2.74,-97.11,-278.76,2.55,2.14
1MLC,33,-53.48,2093.15,605.26,-814.54,-28365.76,791.91,1850.09,-5.73,-84.54,-282.29,3.55,2.09
1MLC,57,-63.33,3327.47,603.48,-1041.45,-24026.96,1026.98,1866.93,-4.17,-109.55,-283.14,2.57,1.84
1MLC,34,-53.62,2365.22,617.42,-744.87,-22821.65,731.46,1842.2,-3.82,-87.89,-278.33,1.61,2.4
1MLC,36,-57.49,1750.01,646.71,-751.26,-25856.9,762.08,1794.54,-4.89,-83.01,-281.45,-4.27,1.94
1MLC,45,-61.23,2551.92,611.25,-767.34,-21937.81,764.59,1791.73,-3.2,-90.41,-281.6,-3.16,2.05
1MLC,52,-61.83,4520.79,624.5,-764.07,-29490.51,726.22,1872.52,-3.57,-107.28,-281.26,-3.01,1.91
1MLC,45,-62.63,3693.88,627.17,-651.87,-19837.18,652.79,1804.81,-3.5,-93.6,-279.3,-2.17,2.38
1MLC,53,-77.75,5441.93,609.43,-1090.99,-21209.78,1053.3,1916.55,-4.76,-118.64,-280.2,1.37,2.29
1MLC,84,-88.94,6707.01,664.38,-1421.63,-20016.22,1353.68,1909,-5.91,-153.23,-280.02,-1.82,2.36
1MLC,19,-33.77,496.7,621.72,-538.56,-29200.64,536.38,1820.12,-1.7,-47.76,-276.64,1.39,2.23
1MLC,98,-102.21,5357.92,704.59,-1518.51,-34571.76,1495.88,1991.58,-7.17,-180.13,-281.92,-2.48,2.36
1MLC,31,-50.08,1818.82,614.81,-763.34,-20437.57,735.48,1798.58,-3.88,-71.52,-279.06,2.95,2.15
1MLC,27,-46.1,1452.23,593.34,-663.47,-20430.08,687.97,1798.65,-4.25,-72.28,-279.65,1.15,2.12
1MLC,68,-75.94,3500.88,632.7,-1112.94,-20324.16,1084.54,1882.7,-5.31,-115.93,-279.85,0.87,2.4
1MLC,42,-49.9,2287.51,592.7,-687.54,-20589,704.86,1807.84,-6.5,-78.85,-282.46,0.8,2.19
1MLC,84,-93.47,4774.69,666.41,-1371.99,-24128.17,1372.95,1948.4,-12.34,-157.2,-283.48,-1.51,1.76
1MLC,55,-65.87,2267.77,628.33,-818.57,-24125.06,795.68,1866.86,-3.63,-101.95,-282.75,-2.07,1.76
1MLC,53,-62.35,3681.27,604.14,-890.73,-25726.8,874.21,1929.55,-3.13,-113.36,-281.58,1.24,1.58
1MLC,47,-68.87,3207.48,665.23,-957.05,-35304.98,935.98,1908.62,-4.84,-138.12,-281.92,-0.24,2.38
1MLC,74,-83.52,2585.01,656.52,-1318.41,-26265.33,1317.73,1938.48,-10.2,-135.63,-280.27,2.17,0.96
1MLC,82,-83.74,5199.37,650.19,-1247.11,-20278.51,1215.93,1899.08,-5.61,-135.84,-279.76,0.68,2.33
1MLC,51,-64.77,4458.55,624.01,-1011.37,-30503.39,963.58,1872.35,-6.43,-116.49,-282.07,1.25,2.45
1MLC,75,-77.33,4026.49,618.7,-1276.8,-25102.75,1227.03,1923.6,-8.48,-135.14,-282.41,1.05,1.37
1MLC,52,-66.41,3299.47,649,-915.01,-26121.63,899.59,1947.76,-4.42,-98.49,-279.07,-0.49,1.88
1MLC,40,-63.56,3628.76,638.36,-861.57,-24669.45,853.77,1911.79,-4.47,-101.55,-279.37,0.81,1.84
1MLC,51,-53.13,2427.1,598.44,-827.36,-19290.2,820.93,1814.46,-3.99,-90.94,-281.23,2.46,2.12
1MLC,65,-65.01,3768.87,601.94,-944.92,-25411.5,912.02,1909.97,-2.85,-112.25,-282.51,1.02,1.29
1MLC,34,-44.29,1906.57,587,-495.01,-32193.49,494.44,1881.82,-1.73,-64.1,-284.2,1.17,2.28
1MLC,39,-51.61,2029.48,590.52,-831.15,-22476.31,807.38,1829.89,-0.5,-88.68,-280.49,1.8,1.59
1MLC,68,-88.26,4905.26,670.24,-1177.49,-27868.32,1196.02,1902.48,-7.02,-145.19,-281.14,-7.07,1.67
1MLC,63,-77.75,4420.06,656.25,-1107.21,-28446.7,1113.51,1885.97,-6.54,-123.23,-281.79,-2.78,2.23
1MLC,49,-60.1,2561.63,616.21,-923.46,-19304.76,938.41,1841.43,-3.57,-113.44,-280.6,1.78,2.19
1MLC,54,-73.67,2269.39,647.18,-1158.47,-27560.26,1159.26,1901.57,-9.13,-120.05,-282.99,2.55,1.55
1MLC,37,-60.78,1566.98,633.84,-922.43,-26428.53,896.95,1912.51,-2.72,-89.31,-278.68,3.42,1.67
1MLC,67,-83.14,4893.52,673.62,-1184.84,-22916.02,1211.02,1894.67,-8.12,-131.47,-279.19,-1.41,2.4
1MLC,66,-77.11,5684.47,661.6,-1169.7,-21349.93,1180.47,1877.69,-6.87,-132.31,-280.46,-0.1,1.85
1MLC,60,-68.03,4374.04,620.51,-785.32,-20248.9,782.37,1792.11,-4.29,-104.58,-280.06,-4.96,2.17
1MLC,45,-68.29,2861.58,664.16,-951.32,-27452.79,974.38,1921.48,-0.89,-97.9,-278.66,1.84,1.57
1MLC,70,-83.07,4875.09,650.42,-1179.15,-34670.43,1167.6,1949.06,-8.4,-208.68,-282.76,-1.95,2.33
1MLC,41,-45.42,1883.17,577.07,-614.34,-21360.23,599.09,1762.51,-2.56,-67.78,-282.32,-0.28,2.31
1MLC,73,-85.63,5675.85,668.29,-1240.38,-24800.64,1240.9,1915.18,-7.8,-153.45,-282.46,-1.23,2.34
1MLC,85,-91.27,6563.68,671.91,-1243.81,-32546.06,1219.83,1958.33,-11.5,-160.46,-281,-7.23,2.07
1MLC,52,-55.91,3609.94,623.57,-707.29,-23470.23,743.33,1881.08,-3.96,-93.64,-278.9,-0.01,2.2
1MLC,71,-77.36,5259.21,640.38,-1077.63,-23627.69,1054,1826.69,-7.73,-124.96,-280.15,-8.3,1.8
1MLC,70,-67.96,5179.03,604.47,-1089.86,-24605.66,1046.18,1911.57,-4.81,-135.3,-281.61,1.47,1.47
1MLC,65,-65.85,4337.16,639.66,-803.05,-27219.13,841.75,1870.24,-2.24,-103.96,-280.27,-6.05,1.69
1MLC,37,-52.12,3079.42,628.28,-728.13,-25053.51,716.5,1883.41,-2.44,-80.03,-278.63,3.26,1.96
1MLC,47,-61.96,3479.55,631.23,-825.87,-23111.55,868.06,1891.85,-3.18,-109.41,-278.44,0.49,2.4
1MLC,58,-65.9,3445.63,659.13,-949.97,-28232.87,972.85,1945.12,-1.5,-106.08,-277.74,2.91,1.86
1MLC,67,-77.88,5353.08,664.33,-1212.18,-20010.41,1175.05,1895.54,-2.08,-116.44,-280.17,-0.79,2.48
1MLC,45,-72.27,3245.68,663.88,-1027.96,-32517.63,1049.11,1889.85,-3.69,-117.57,-282.84,-0.29,2.4
1MLC,79,-81.31,4373.23,641.92,-1290.01,-26048.82,1266.28,1929.43,-5.44,-143.02,-283.16,1.22,2.19
1MLC,25,-50.45,1925.99,632.11,-589.54,-16581.86,600.68,1867.38,-4.62,-73.74,-280.56,-2.26,6.49
1MLC,22,-39.26,702.92,620.91,-616.68,-16856.56,640.93,1856.29,-3.15,-55.78,-273.48,-0.14,11.22
1MLC,101,-95.03,6792.02,654.13,-1432.38,-31301.28,1338.9,3059.38,-6.59,-164.35,-264.2,3.26,15.24
1MLC,60,-82.09,3092.77,747.04,-1362.39,-15954.9,1369.55,2134.58,-6.87,-125.64,-277.94,5.1,6.93
1MLC,35,-50.58,2036.82,618.09,-597.7,-18632.11,552.46,2654.2,0,-69.45,-284.41,6.36,8.28
1MLC,74,-71.79,6673.92,505.7,-967.78,-100557.63,887.64,2866.84,-2.35,-129.59,-271.17,12.57,15.67
1MLC,19,-41.69,118.33,507.29,-696.43,-22880.75,688.79,2451.28,-0.98,-62.67,-262,5.17,13.38
1MLC,75,-78.64,3840.98,622.45,-1066.22,-15451.24,1057.73,1839.95,-4.86,-117.34,-279.84,2.19,4.74
1MLC,33,-53.73,1075.96,671.65,-920.38,-23155.14,917.07,2834.89,-3.56,-82.48,-273.62,6.55,7.38
1MLC,18,-45.18,497.31,619.15,-589.57,-32012.53,553.21,3056.07,-0.44,-65.24,-280.44,3.53,12.66
1MLC,70,-72.13,5631.98,508.76,-1284.82,-19523.31,1254.34,2524.71,-6.09,-134.41,-279.1,11.06,14.24
1MLC,12,-26.98,178.53,356.24,-318.19,-32218.34,299.36,2397.09,-0.88,-35.2,-284.63,1.29,16.47
1MLC,55,-67.2,2243.7,459.01,-856.86,-55523.08,824.14,2825.86,-4.31,-109.43,-274.11,8.12,16.41
1MLC,57,-71.31,2367.74,709.13,-1290.22,-32466.15,1269.18,2757.96,-2.68,-129.37,-271.63,9.93,9.97
1MLC,20,-48.58,513.75,614.33,-522.28,-20043.79,477.94,2451.71,-2.54,-57.84,-275.13,5.22,9.49
1MLC,38,-42.16,2224.74,546.52,-830.53,-12189.59,815.17,2768.05,-3.72,-79.44,-256.7,11.04,15.05
1MLC,48,-48.65,2090.44,640.46,-864.24,-49930.64,848.56,2951.88,-0.44,-80.58,-276.21,11.18,12.54
1MLC,73,-56.82,3888.15,658.54,-825.27,-16500.79,820.09,2545.75,-4.53,-100.4,-284.85,1.36,9.19
1MLC,29,-47.43,1331.87,710.04,-606.85,-64939.67,607.2,2528.31,-2.17,-59.43,-279.24,-0.04,11.12
1MLC,49,-78.43,5255.92,702.6,-895.35,-29564.28,893.21,3544.92,-5.38,-123.65,-268.06,9.44,14.09
1MLC,41,-54.33,1918.25,580.31,-1128.23,-12314.37,1070.23,2244.8,-3.57,-87.51,-268.15,15.86,9
1MLC,59,-71,3876.61,707.84,-1300.87,-29836.86,1277.26,2215.08,-3.03,-120.17,-277.99,7.94,7.69
1MLC,69,-83.46,2422.34,502.81,-1141.55,-41066.75,1110.04,2943.71,-5.93,-130.83,-266.72,7.07,14.16
1MLC,73,-78.89,4690.45,720.29,-1067.61,-26402.28,1089.3,2516.92,-3.81,-135.99,-272.09,2.98,10.88
1MLC,25,-35.37,1867.23,582.55,-726.41,-8523.91,697.09,2732.81,-2.87,-63.73,-254.94,4.46,20.1
1MLC,69,-65.24,4116.23,703.99,-1198.46,-26176.82,1207.42,2146.94,-7.13,-120.11,-274.42,7.87,7.02
1MLC,35,-58.26,1792.51,623.17,-961.54,-18174.12,942.62,2971.53,-0.74,-95.27,-276.58,8.16,13.06
1MLC,25,-41.33,1304.43,387.99,-684.84,-90594.44,606.17,2466.55,-4.88,-62.52,-272.05,8.42,14.75
1MLC,47,-72.51,2842.89,732.72,-1015.27,-111340.57,980.21,2341.47,-4.15,-91.68,-282.69,-4.25,5.25
1MLC,47,-75.97,1769.99,603.08,-1319.63,-22489.24,1262.07,3189.9,-6.28,-121.04,-271.45,18.36,12.14
1MLC,66,-72.29,2361.36,670.04,-1019.43,-51934.48,960.53,2300.63,-6.58,-105.3,-278.69,5.65,11.06
1MLC,41,-68.44,1598.4,589.48,-1119.86,-26788.27,1032.63,2996.77,-4.89,-103.64,-275.33,10.22,11.61
1MLC,37,-50.37,1296.57,644.78,-581.55,-17706.42,591.57,2142.4,-5.53,-66.22,-279.67,-5.56,8.46
1MLC,20,-36.46,629.94,365.38,-450.5,-42451.71,394.46,2468.24,-4.11,-46.83,-279.79,1.21,15.22
1MLC,78,-78.83,6188.07,680.19,-1369.25,-12865.05,1364.39,2947.12,-3.53,-140.55,-266.39,10.27,12.73
1MLC,87,-106.9,6370.22,710.43,-1789.6,-19186.49,1774.45,2047.21,-8.61,-186.12,-281.57,3.64,10.05
1MLC,67,-64.53,4053.87,654.85,-1159.28,-14814.23,1148.38,2353.62,-6.81,-113.92,-272.62,4.36,11.45
1MLC,37,-57.24,2575.64,542.86,-648.29,-39908.99,623.32,2784.9,-4,-108.32,-277.42,2.5,13.94
1MLC,42,-49.87,1095.54,438.02,-825.75,-28800.87,816.81,2267.63,-2.26,-76.08,-274.68,3.19,15.43
1MLC,60,-87.14,5080.32,840.9,-1713.92,-11726.63,1707.38,3683,-4.83,-165.48,-248.79,21.18,13.49
1MLC,70,-75.23,3493.08,690.97,-1118.66,-16238.14,1128.41,2406.32,-1,-109.48,-288.09,7.69,7.4
1MLC,66,-75.75,2292.94,603.86,-975.98,-62404.78,990.68,3293.44,-5.28,-110.74,-266.23,6.01,10.43
1MLC,32,-60.4,1000.71,663.87,-743.31,-19434.32,737.88,2783.73,-2.01,-80.19,-287.43,7.06,10.42
1MLC,83,-87.07,9037.33,509.83,-1527.26,-79495.53,1448.84,2786.83,-7.55,-166.54,-269.51,18.6,12.49
1MLC,30,-44.23,2437.86,681.59,-445.85,-24074.91,397.49,2221.33,-1.09,-60.38,-282.25,-8.39,10.77
1MLC,37,-49.99,2266.09,544.74,-814.97,-17387.74,810.7,2562.69,-6.24,-79.78,-273.34,4.33,15.02
1MLC,48,-72.54,3787.46,630.11,-1027.52,-25539.12,1072.03,2342.6,-6.49,-115.87,-284.21,4.99,14.55
1MLC,33,-55.59,842.34,686.64,-1072.22,-29781.34,1060.6,2743.37,-1.96,-86.94,-269.14,15.75,7.18
1MLC,26,-48.37,435.12,454.21,-622.93,-47341.66,590.2,2904.7,-3.78,-67.21,-259.52,3.9,18.67
1MLC,81,-81,6503.75,649.39,-861.8,-25691.56,810.87,2748.11,-2.06,-118.82,-282.17,-8.66,11.75
1MLC,60,-75.38,4299.24,738.62,-1250,-37445.56,1235.85,2726.09,-5.48,-118.46,-269.97,4.54,10.16
1MLC,36,-47.68,1004.36,618.62,-779.01,-102363.83,815.27,2469.77,-5.43,-63.03,-280.06,2.97,9.41
1MLC,50,-73.44,1324.57,670.34,-806.45,-22015.43,808.29,2698.41,-6.41,-102.2,-275.92,-0.15,13.97
1MLC,25,-48.67,663.85,502.54,-543.42,-21601.89,571.42,2365.07,-2.8,-62.9,-279.78,3.8,14.53
1MLC,38,-55.59,1956.17,726.87,-924.73,-39076.38,900.83,2309.96,-2.79,-81.38,-279.66,5.62,10.41
1MLC,57,-63.25,2193.38,598.27,-717.06,-24651.54,728.31,2341.37,-3.76,-88.03,-281.61,1.82,14.2
1MLC,23,-31.66,1194.24,348.79,-426.83,-31748.23,352.36,2501.97,-1.06,-45.94,-281.35,1.92,16.6
1MLC,77,-73.32,6757.54,461.82,-1117.6,-45339.13,1100.67,3164.38,-3.49,-143.45,-259.71,7.69,16.07
1MLC,24,-40.99,1684.37,589.39,-526.03,-61393.46,505.07,2010.25,0,-56.35,-277.24,-0.34,7.58
1MLC,53,-75.09,2424.36,754.28,-1097.59,-109185.01,1154.89,2462.28,-7.99,-115.46,-276.84,2.68,11.98
1MLC,36,-57.63,1423.66,713.16,-779.18,-241247.97,821.72,2859.89,-4.13,-86.94,-262.36,9.9,14.8
1MLC,44,-63.91,1901.88,700.54,-1172.97,-33785.67,1192.71,2049.16,-5.31,-99.01,-275.23,6.89,12.03
1MLC,59,-65.29,4227.81,677.29,-898.15,-19562.02,919.92,2310.02,-2.65,-93.56,-282.21,3.71,6.72
1MLC,38,-55.88,2311.62,632.16,-1060.35,-11256.69,1067.49,2221.35,-1.19,-87.98,-257.68,5.62,16.35
1MLC,13,-31.12,140.16,552.89,-397.84,-24348.25,395.6,1829.96,-1.13,-38.45,-279.03,0.13,10.96
1MLC,12,-46.74,370.26,698.43,-685.53,-93362.02,701.55,2184.93,-0.99,-60.19,-279.67,5.87,5.1
1MLC,38,-41.33,1945.57,600.33,-321.71,-34002.85,334.46,1756.4,-1.52,-56.74,-280.98,-4.72,7.95
1MLC,24,-40.45,929.26,560.97,-434.02,-19191.12,398.59,2282.01,-0.6,-53.61,-281.29,0.98,13.02
1MLC,68,-88.59,4751.45,708.69,-1340.89,-22205.37,1358.84,2576.58,-8.36,-142.91,-278.33,0.48,13.97
1MLC,95,-82.59,5721.57,723.11,-1145.6,-112807.42,1183.01,2323.8,-8.47,-133.34,-277.35,0.54,8.03
1MLC,55,-64.14,2289.71,654.22,-1366.93,-9586.14,1359.28,2773.84,-8.85,-114.89,-261.42,9.6,14.29
1MLC,28,-36.26,806.91,556.64,-546.33,-172772.04,558.33,2440.9,-1.33,-52.87,-269.92,-1.68,12.24
1MLC,44,-62.45,3288.83,628.56,-1187.06,-16274.37,1172.28,2377.83,-2.93,-107.79,-274.46,10.97,10.2
1MLC,57,-85.44,3653.08,699.25,-1488.45,-29709.08,1430.19,2880.4,-12.29,-149.55,-270.21,9.57,10.4
1MLC,43,-62.9,1943.33,662.03,-1040.34,-32738.51,1012.27,2280.86,-4.91,-99.16,-274.05,-1.26,6.55
1MLC,45,-58.67,2036.85,523.56,-1117.69,-59880.2,1073.1,2357.81,-1.81,-96.44,-263.38,11.61,13.53
1MLC,40,-56.17,3978.63,489.44,-663.84,-401547.05,605.65,2981.37,-3.1,-85.83,-273.2,6.33,15.06
1MLC,85,-71.7,4756.9,598.02,-1232.77,-106814.49,1218.44,3028.9,-2.87,-129.06,-275.61,11.68,11.96
1MLC,54,-79.01,5679.82,749.21,-1511,-19349.41,1551.31,2583.78,-9.99,-144.61,-278.68,6.01,12.28
1MLC,38,-44.02,2106.29,349.12,-729.16,-42868.79,679.19,2223.79,-4.01,-73.79,-270.37,-4.3,14.8
1MLC,18,-49.95,1065.9,584.64,-944.32,-23605.65,945.43,2458.22,-1.36,-72.82,-276.55,10.43,14.98
1MLC,28,-50.94,978.47,543.12,-968.18,-35834.09,918.24,2634.36,-6.23,-76.66,-270.45,12.66,12.16
