vdw,vdw_attr,vdw_rep,elec,elec_sr_attr,elec_lr_attr,elec_sr_rep,elec_lr_rep,hbp_ss,solv,sasa,acp,vdwf,hit(2.5A),near_hit(4.0A),RMSD,,Rank,Number of hits,,53.074,151.294,0.15,1.373,13.235,-0.097,15.93,-0.734,0,0,27.635,79.063
49,-41.7031,3705.29,747.15,-287.129,-53.4806,329.159,43.4449,-2.69852,-981.45,-148.766,-15.3939,78399.2,N,Y,3.11873,-6038.759071,6376,137,-6038.759071,2600.626,-6309.428811,555.7935,1025.83695,-3800.152315,5.1876182,5243.50287,-31.8885566,0,0,-4111.14841,-1217.087916
43,-56.2747,2222.31,1041.66,-465.994,-74.4077,549.55,54.1199,-5.13682,-1012.63,-129.222,-6.99776,5.41E+08,N,N,8.46466,-6038.2162,6377,137,-6038.2162,2282.182,-8514.024462,333.3465,1430.19918,-6167.43059,7.2175469,8754.3315,-39.7240066,0,0,-3571.04997,-553.2638989
15,-27.4467,1426.2,746.777,-70.6749,-64.7733,82.8533,87.0239,0,-1049.33,-133.371,-7.10762,30468.9,N,N,7.73614,-6037.935319,6378,137,-6037.935319,796.11,-4152.52103,213.93,1025.324821,-935.3823015,6.2830101,1319.853069,-63.8755426,0,0,-3685.707585,-561.9497601
60,-62.6004,5741.24,879.465,-426.917,-52.5408,486.777,55.4668,-3.67053,-915.273,-125.559,-5.29462,3.50E+06,N,N,8.3574,-6037.870037,6379,137,-6037.870037,3184.44,-9471.064918,861.186,1207.505445,-5650.246495,5.0964576,7754.35761,-40.7126312,0,0,-3469.822965,-418.6085411
47,-53.2649,2733.98,1150.29,-363.458,-47.0769,436.934,49.2836,-1.24473,-1064.6,-138.372,-9.58205,2.94E+06,N,N,8.46881,-6037.848163,6380,137,-6037.848163,2494.478,-8058.659781,410.097,1579.34817,-4810.36663,4.5664593,6960.35862,-36.1741624,0,0,-3823.91022,-757.5856192
71,-69.2553,4741.96,1024.33,-599.108,-160.936,635.549,170.549,-7.8591,-852.391,-120.933,-2.38848,8.63E+06,N,N,15.9483,-6037.253101,6381,137,-6037.253101,3768.254,-10477.91136,711.294,1406.40509,-7929.19438,15.610792,10124.29557,-125.182966,0,0,-3341.983455,-188.8403942
35,-50.5465,1248.92,1011.44,-346.558,-66.3162,428.474,73.276,-0.882272,-1025.32,-129.611,-5.47676,2878.47,N,N,6.90859,-6037.012334,6382,137,-6037.012334,1857.59,-7647.382171,187.338,1388.70712,-4586.69513,6.4326714,6825.59082,-53.784584,0,0,-3581.799985,-433.0090759
61,-62.5958,2597.12,1049.17,-511.593,-119.045,568.455,111.54,-1.089,-1060.16,-136.401,-0.996048,222043,N,N,8.56109,-6036.736933,6383,137,-6036.736933,3237.514,-9470.368965,389.568,1440.51041,-6770.933355,11.547365,9055.48815,-81.87036,0,0,-3769.441635,-78.75054302
24,-36.3452,978.744,829.758,-139.818,-64.0253,171.257,57.5797,-1.26289,-1091.79,-139.235,-1.15362,7094.86,N,N,5.28407,-6036.353504,6384,137,-6036.353504,1273.776,-5498.810689,146.8116,1139.257734,-1850.49123,6.2104541,2728.12401,-42.2634998,0,0,-3847.759225,-91.20865806
49,-47.3278,4014.95,892.859,-166.872,-47.9671,221.858,62.902,-1.37034,-1067.61,-135.059,-10.8311,1.16E+08,N,N,7.71461,-6036.21323,6385,137,-6036.21323,2600.626,-7160.412173,602.2425,1225.895407,-2208.55092,4.6528087,3534.19794,-46.170068,0,0,-3732.355465,-856.3392593
56,-58.2751,2932.26,896.66,-402.567,-40.2739,479.532,37.3276,-4.12215,-835.247,-131.562,-6.50619,2.98E+07,N,N,17.8523,-6036.211944,6386,137,-6036.211944,2972.144,-8816.672979,439.839,1231.11418,-5327.974245,3.9065683,7638.94476,-27.3984584,0,0,-3635.71587,-514.3989
52,-64.9376,4062.55,1241.1,-603.166,-109.653,706.625,99.7027,-4.08538,-1090.24,-129.196,-11.7018,672553,N,N,6.76565,-6035.830529,6387,137,-6035.830529,2759.848,-9824.669254,609.3825,1704.0303,-7982.90201,10.636341,11256.53625,-73.1817818,0,0,-3570.33146,-925.1794134
48,-60.3373,3190.6,1068.36,-389.053,-194.804,499.266,161.98,-4.56814,-1047.73,-130.246,-6.38633,3.10E+06,N,N,8.26449,-6035.748212,6388,137,-6035.748212,2547.552,-9128.671466,478.59,1466.85828,-5149.116455,18.895988,7953.30738,-118.89332,0,0,-3599.34821,-504.9224088
55,-52.5872,3527.99,877.165,-336.595,-44.0959,364.314,28.7665,-2.47878,-1065.41,-140.959,-2.1279,41747.3,N,N,4.58064,-6035.302028,6389,137,-6035.302028,2919.07,-7956.127837,529.1985,1204.347545,-4454.834825,4.2773023,5803.52202,-21.114611,0,0,-3895.401965,-168.2381577
19,-44.2907,807.698,973.639,-208.572,-104.379,274.649,96.9102,-1.3411,-1033.17,-126.822,1.90171,3060.2,N,N,8.75802,-6035.220365,6390,137,-6035.220365,1008.406,-6700.917166,121.1547,1336.806347,-2760.45042,10.124763,4375.15857,-71.1320868,0,0,-3504.72597,150.3548977
43,-56.6002,3729.49,1002.98,-439.586,-39.331,538.338,65.7046,-4.86636,-1037.81,-126.817,-11.376,59022.7,N,N,7.42049,-6035.190541,6391,137,-6035.190541,2282.182,-8563.270659,559.4235,1377.09154,-5817.92071,3.815107,8575.72434,-48.2271764,0,0,-3504.587795,-899.420688
34,-49.1756,2378.73,945.057,-352.675,-98.064,395.414,92.0993,-2.61994,-1151.47,-125.494,-2.01052,239112,N,N,7.83787,-6034.866181,6392,137,-6034.866181,1804.516,-7439.973226,356.8095,1297.563261,-4667.653625,9.512208,6298.94502,-67.6008862,0,0,-3468.02669,-158.9577428
47,-38.0149,3811.71,675.857,-234.607,-29.8698,268.772,16.4003,-2.33869,-931.613,-147.846,-17.1905,1.40E+06,Y,Y,2.00265,-6034.722966,6393,138,-6034.722966,2494.478,-5751.426281,571.7565,927.951661,-3105.023645,2.8973706,4281.53796,-12.0378202,0,0,-4085.72421,-1359.132502
31,-38.7081,940.391,746.852,-221.527,-96.3565,272.038,65.8228,-2.71863,-1043.71,-135.805,-7.57643,258125,N,N,7.13252,-6033.821155,6394,138,-6033.821155,1645.294,-5856.303281,141.05865,1025.427796,-2931.909845,9.3465805,4333.56534,-48.3139352,0,0,-3752.971175,-599.0152851
69,-58.2049,2994.23,605.672,-400.92,-72.8102,442.361,102.163,-2.69651,-677.248,-121.951,-5.98386,71947.7,N,N,16.4266,-6033.732315,6395,138,-6033.732315,3662.106,-8806.052141,449.1345,831.587656,-5306.1762,7.0625894,7046.81073,-74.987642,0,0,-3370.115885,-473.1019232
30,-50.6397,1809.93,1160.64,-278.3,-149.361,343.496,148.166,-1.67355,-1113.26,-117.767,-3.39695,44290.2,N,N,9.19769,-6032.953702,6396,138,-6032.953702,1592.22,-7661.482772,271.4895,1593.55872,-3683.3005,14.488017,5471.89128,-108.753844,0,0,-3254.491045,-268.5730579
33,-49.4014,2394.69,1224.09,-145.292,-140.565,230.337,120.853,-1.20128,-1221.62,-127.579,-6.27024,2.65E+11,N,N,7.25666,-6032.946499,6397,138,-6032.946499,1751.442,-7474.135412,359.2035,1680.67557,-1922.93962,13.634805,3669.26841,-88.706102,0,0,-3525.645665,-495.7439851
43,-47.4523,2598.35,907.476,-307.529,-42.3052,373.125,30.9331,-4.78314,-1037.51,-136.372,-10.8524,283145,N,N,5.93149,-6032.879105,6398,138,-6032.879105,2282.182,-7179.248276,389.7525,1245.964548,-4070.146315,4.1036044,5943.88125,-22.7048954,0,0,-3768.64022,-858.0233012
64,-53.7325,3436.9,605.878,-361.788,-73.729,392.496,90.4172,-3.64083,-698.861,-126.746,-6.95071,55286.8,N,N,15.937,-6032.450468,6399,138,-6032.450468,3396.736,-8129.404855,515.535,831.870494,-4788.26418,7.151713,6252.46128,-66.3662248,0,0,-3502.62571,-549.5439847
51,-58.02,3256.28,844.067,-360.762,-85.5791,426.405,69.4561,-6.0514,-1000.83,-130.474,0.293571,384926,N,N,9.48705,-6031.1293,6400,138,-6031.1293,2706.774,-8778.07788,488.442,1158.903991,-4774.68507,8.3011727,6792.63165,-50.9807774,0,0,-3605.64899,23.21060397
29,-43.5065,867.467,956.47,-235.6,-99.0525,291.286,103.914,-1.3802,-1047.5,-126.957,-4.77195,1522.04,N,N,9.68427,-6030.159232,6401,138,-6030.159232,1539.146,-6582.272411,130.12005,1313.23331,-3118.166,9.6080925,4640.18598,-76.272876,0,0,-3508.456695,-377.2846829
24,-47.0333,1979.3,865.483,-379.408,-47.92,433.316,64.8465,-5.91621,-1063.11,-115.906,-3.90195,71650.7,N,N,8.92388,-6030.129205,6402,138,-6030.129205,1273.776,-7115.85609,296.895,1188.308159,-5021.46488,4.64824,6902.72388,-47.597331,0,0,-3203.06231,-308.4998729
53,-59.4223,3403.17,965.19,-364.541,-135.332,449.724,108.432,-3.8733,-1081.9,-121.616,-7.59433,50977.1,N,N,5.15525,-6029.981458,6403,138,-6029.981458,2812.922,-8990.237456,510.4755,1325.20587,-4824.700135,13.127204,7164.10332,-79.589088,0,0,-3360.85816,-600.4305128
41,-46.6458,3965.04,879.435,-202.186,-48.9563,243.452,45.5283,-1.12586,-1053.46,-137.168,-4.22205,2.11E+08,N,N,5.24859,-6029.83139,6404,138,-6029.83139,2176.034,-7057.229665,594.756,1207.464255,-2675.93171,4.7487611,3878.19036,-33.4177722,0,0,-3790.63768,-333.8079392
55,-46.4526,1957.85,802.321,-215.933,-43.3527,270.969,37.2815,-1.84198,-1010.93,-149.678,-7.78148,85554.7,N,N,7.42794,-6029.740609,6405,138,-6029.740609,2919.07,-7027.999664,293.6775,1101.586733,-2857.873255,4.2052119,4316.53617,-27.364621,0,0,-4136.35153,-615.2271532
59,-80.224,3642.68,1544.04,-467.819,-195.56,649.437,190.611,-3.51804,-1304.04,-124.734,-3.49014,231518,N,N,6.89629,-6029.632174,6406,138,-6029.632174,3131.366,-12137.40986,546.402,2119.96692,-6191.584465,18.96932,10345.53141,-139.908474,0,0,-3447.02409,-275.9409388
51,-51.8309,3439.92,739.407,-344.634,-221.325,352.863,177.619,-1.34917,-739.995,-113.023,-3.20305,1.34E+06,N,N,13.3886,-6029.396942,6407,138,-6029.396942,2706.774,-7841.704185,515.988,1015.205811,-4561.23099,21.468525,5621.10759,-130.372346,0,0,-3123.390605,-253.2427422
45,-46.5618,1159.57,850.201,-438.272,-34.1789,493.391,31.0007,-5.88923,-1006.24,-134.571,-13.0932,3442.01,N,N,7.52281,-6029.237203,6408,138,-6029.237203,2388.33,-7044.520969,173.9355,1167.325973,-5800.52992,3.3153533,7859.71863,-22.7545138,0,0,-3718.869585,-1035.187672
44,-51.1596,5155.35,858.424,-323.918,-61.7583,373.381,71.5,-2.06883,-925.397,-129.163,-7.84248,4.37E+07,N,N,9.47397,-6028.021217,6409,138,-6028.021217,2335.256,-7740.140522,773.3025,1178.616152,-4287.05473,5.9905551,5947.95933,-52.481,0,0,-3569.419505,-620.0499962
59,-57.1887,4587.6,993.101,-290.478,-57.6023,358.054,68.8404,-2.36401,-1100,-140.788,-6.10157,1.27E+08,N,N,5.48835,-6027.975854,6410,138,-6027.975854,3131.366,-8652.307178,688.14,1363.527673,-3844.47633,5.5874231,5703.80022,-50.5288536,0,0,-3890.67638,-482.4084289
57,-49.7038,4171.87,1053.26,-235.177,-41.5649,283.218,47.7651,-1.63441,-1157.82,-151.182,-10.0533,1.71E+08,N,N,6.61742,-6027.453508,6411,138,-6027.453508,3025.218,-7519.886717,625.7805,1446.12598,-3112.567595,4.0317953,4511.66274,-35.0595834,0,0,-4177.91457,-794.8440579
25,-41.3395,1542.55,886.899,-312.047,-37.8175,354.502,46.4957,-2.77936,-1017.24,-123.333,-7.93505,946835,N,N,9.23422,-6027.33453,6412,138,-6027.33453,1326.85,-6254.418313,231.3825,1217.712327,-4129.942045,3.6682975,5647.21686,-34.1278438,0,0,-3408.307455,-627.3688582
60,-59.5853,5243.95,857.831,-327.514,-69.8501,385.265,57.4044,-2.29616,-856.308,-133.457,-3.0391,1.65E+07,N,N,11.2748,-6027.164183,6413,138,-6027.164183,3184.44,-9014.898378,786.5925,1177.801963,-4334.64779,6.7754597,6137.27145,-42.1348296,0,0,-3688.084195,-240.2803633
60,-56.4398,4480.69,973.752,-292.58,-50.1761,355.135,44.2362,0,-1091.61,-140.954,-6.87781,2.10E+06,N,N,5.43515,-6027.140226,6414,138,-6027.140226,3184.44,-8539.003101,672.1035,1336.961496,-3872.2963,4.8670817,5657.30055,-32.4693708,0,0,-3895.26379,-543.780292
37,-46.2315,3036.38,854.318,-213.717,-76.4428,266.209,67.9706,-1.93224,-973.943,-127.418,-5.98281,1.65E+06,N,N,10.0728,-6026.900878,6415,138,-6026.900878,1963.738,-6994.548561,455.457,1172.978614,-2828.544495,7.4149516,4240.70937,-49.8904204,0,0,-3521.19643,-473.018907
38,-57.2617,2559.17,905.153,-622.654,-16.2772,727.386,28.1697,-5.82466,-973.106,-122.413,-12.0306,7.05E+11,N,N,7.55917,-6026.612035,6416,138,-6026.612035,2016.812,-8663.35164,383.8755,1242.775069,-8240.82569,1.5788884,11587.25898,-20.6765598,0,0,-3382.883255,-951.1753278
24,-39.8391,752.283,851.842,-243.16,-61.7758,284.886,78.4533,-0.593428,-1040.33,-122.246,-5.6301,1262.06,N,N,8.94315,-6026.201175,6417,138,-6026.201175,1273.776,-6027.416795,112.84245,1169.579066,-3218.2226,5.9922526,4538.23398,-57.5847222,0,0,-3378.26821,-445.1325963
27,-39.461,1267.14,842.322,-247.054,-121.678,288.992,98.3448,-1.54145,-1049.85,-128.403,-7.09081,9112.52,N,N,4.62948,-6026.172491,6418,138,-6026.172491,1432.998,-5970.212534,190.071,1156.508106,-3269.75969,11.802766,4603.64256,-72.1850832,0,0,-3548.416905,-560.620711
45,-49.0812,2942.37,733.909,-366.844,-114.017,425.838,109.346,-3.38593,-838.462,-120.59,-12.1991,5.92E+06,N,N,14.644,-6026.131924,6419,138,-6026.131924,2388.33,-7425.691073,441.3555,1007.657057,-4855.18034,11.059649,6783.59934,-80.259964,0,0,-3332.50465,-964.4974433
37,-40.8964,2927.94,854.31,-287.223,-148.493,312.026,94.7128,-3.1433,-1171.91,-128.511,-12.3506,284769,N,Y,2.89783,-6025.297884,6420,138,-6025.297884,1963.738,-6187.379942,439.191,1172.96763,-3801.396405,14.403821,4970.57418,-69.5191952,0,0,-3551.401485,-976.4754878
45,-49.9635,1671.77,838.122,-309.124,-65.8313,382.041,55.553,-3.78723,-901.199,-128.214,-8.51005,3220.45,N,N,8.61817,-6025.098012,6421,138,-6025.098012,2388.33,-7559.177769,250.7655,1150.741506,-4091.25614,6.3856361,6085.91313,-40.775902,0,0,-3543.19389,-672.8300832
46,-37.2568,2389.69,708.44,-147.43,-120.056,174.261,89.4793,-2.07142,-953.75,-131.569,-16.3862,8.93E+07,N,N,7.21896,-6024.926819,6422,138,-6024.926819,2441.404,-5636.730299,358.4535,972.68812,-1951.23605,11.645432,2775.97773,-65.6778062,0,0,-3635.909315,-1295.542131
37,-41.8873,2074.11,724.163,-184.038,-63.5284,244.737,66.0228,-3.60188,-945.396,-130.735,-9.66929,113632,N,N,10.0339,-6024.892668,6423,138,-6024.892668,1963.738,-6337.297166,311.1165,994.275799,-2435.74293,6.1622548,3898.66041,-48.4607352,0,0,-3612.861725,-764.4830753
60,-60.2825,4555.94,965.967,-388.261,-36.1621,463.256,50.2391,-2.48682,-943.77,-131.994,-8.32871,960787,N,N,10.3249,-6024.757883,6424,138,-6024.757883,3184.44,-9120.380555,683.391,1326.272691,-5138.634335,3.5077237,7379.66808,-36.8754994,0,0,-3647.65419,-658.4927987
42,-36.3592,3732.68,686.903,-148.535,-56.7449,165.69,34.7304,-0.950998,-947.059,-135.379,-14.777,6.60E+10,N,N,6.97881,-6024.720485,6425,138,-6024.720485,2229.108,-5500.928805,559.902,943.117819,-1965.860725,5.5042553,2639.4417,-25.4921136,0,0,-3741.198665,-1168.313951
37,-50.7635,2564.76,881.784,-417.145,-68.8067,494.749,73.1593,-3.98527,-861.809,-118.458,-11.9244,3.93E+06,N,N,18.1344,-6024.024386,6426,138,-6024.024386,1963.738,-7680.212969,384.714,1210.689432,-5520.914075,6.6742499,7881.35157,-53.6989262,0,0,-3273.58683,-942.7788372
33,-46.5503,4304.26,896.532,-266.053,-117.684,305.948,106.702,-0.515571,-1014.79,-121.152,-6.91448,5.26E+07,N,N,8.50519,-6023.840439,6427,138,-6023.840439,1751.442,-7042.781088,645.639,1230.938436,-3521.211455,11.415348,4873.75164,-78.319268,0,0,-3348.03552,-546.6795322
33,-45.863,1715.44,862.837,-240.317,-57.1447,310.37,49.4554,-0.666214,-1082.62,-130.481,-5.12681,119262,N,N,6.00958,-6023.705558,6428,138,-6023.705558,1751.442,-6938.796722,257.316,1184.675201,-3180.595495,5.5430359,4944.1941,-36.3002636,0,0,-3605.842435,-405.340979
37,-46.8607,2681.9,1020.79,-271.63,-55.5582,317.652,47.5838,0,-1221.73,-144.145,-1.94243,363256,N,N,4.76231,-6023.560548,6429,138,-6023.560548,1963.738,-7089.742746,402.285,1401.54467,-3595.02305,5.3891454,5060.19636,-34.9265092,0,0,-3983.447075,-153.5743431
45,-48.3178,4495.65,768.34,-344.031,-43.7485,375.698,41.2075,-3.76671,-933.112,-134.645,-6.51805,3.27E+12,N,N,9.88498,-6023.219921,6430,138,-6023.219921,2388.33,-7310.193233,674.3475,1054.93082,-4553.250285,4.2436045,5984.86914,-30.246305,0,0,-3720.914575,-515.3365872
33,-44.8457,3334.6,951.102,-181.692,-71.4224,228.974,63.5154,-4.44168,-1093.07,-141.514,-1.1149,1.21E+07,N,N,7.44555,-6023.107149,6431,138,-6023.107149,1751.442,-6784.885336,500.19,1305.863046,-2404.69362,6.9279728,3647.55582,-46.6203036,0,0,-3910.73939,-88.1473387
54,-62.4351,4807.82,1097.75,-405.901,-91.678,483.088,74.0612,-6.03524,-929.931,-128.359,-5.084,1.63E+16,N,N,8.71351,-6022.809576,6432,138,-6022.809576,2865.996,-9446.056019,721.173,1507.21075,-5372.099735,8.892766,7695.59184,-54.3609208,0,0,-3547.200965,-401.956292
32,-44.4334,1711.36,891.618,-236.913,-50.7469,315.804,58.1806,-3.49372,-1126.27,-129.062,-9.73862,31482,N,N,7.93504,-6022.404135,6433,138,-6022.404135,1698.368,-6722.50682,256.704,1224.191514,-3135.543555,4.9224493,5030.75772,-42.7045604,0,0,-3566.62837,-769.9645131
46,-51.2799,4856.13,965.794,-279.524,-110.173,328.932,81.1688,-3.51494,-1122.22,-128.392,-8.89029,1.48E+09,N,N,5.80039,-6021.992945,6434,138,-6021.992945,2441.404,-7758.341191,728.4195,1326.035162,-3699.50014,10.686781,5239.88676,-59.5778992,0,0,-3548.11292,-702.8929983
42,-48.973,3604.14,841.954,-201.597,-46.3198,261.755,40.0764,-1.21117,-946.972,-128.12,-5.99557,3.03E+06,N,N,10.0734,-6021.515373,6435,138,-6021.515373,2229.108,-7409.321062,540.621,1156.002842,-2668.136295,4.4930206,4169.75715,-29.4160776,0,0,-3540.5962,-474.0277509
64,-51.3373,3150.57,695.333,-351.794,-40.3704,377.355,42.96,-5.4985,-682.222,-131.382,-9.80248,1.56E+06,N,N,17.3607,-6021.111955,6436,138,-6021.111955,3396.736,-7767.025466,472.5855,954.692209,-4655.99359,3.9159288,6011.26515,-31.53264,0,0,-3630.74157,-775.0134762
47,-58.7067,4396.58,1073.21,-511.603,-80.566,599.009,65.8036,-4.94708,-1014.17,-143.788,-6.61781,1.36E+06,N,N,9.08821,-6020.631707,6437,138,-6020.631707,2494.478,-8881.97147,659.487,1473.51733,-6771.065705,7.814902,9542.21337,-48.2998424,0,0,-3973.58138,-523.223912
22,-33.103,789.046,872.019,-103.192,-79.6354,119.313,61.9638,-0.997262,-1028.39,-131.742,-4.45214,6432.11,N,N,8.94333,-6020.554835,6438,138,-6020.554835,1167.628,-5008.285282,118.3569,1197.282087,-1365.74612,7.7246338,1900.65609,-45.4814292,0,0,-3640.69017,-351.9995448
38,-43.8866,2656.33,871.68,-234.347,-68.4905,294.016,51.1333,-2.93751,-1064.44,-135.37,-10.1563,718199,N,N,8.18421,-6020.434546,6439,138,-6020.434546,2016.812,-6639.77926,398.4495,1196.81664,-3101.582545,6.6435785,4683.67488,-37.5318422,0,0,-3740.94995,-802.9875469
51,-58.201,2934.58,863.83,-473.708,-44.0359,586.425,53.0795,-3.06925,-778.129,-119.026,-16.3935,359883,N,N,18.0508,-6020.329305,6440,138,-6020.329305,2706.774,-8805.462094,440.187,1186.03859,-6269.52538,4.2714823,9341.75025,-38.960353,0,0,-3289.28351,-1296.119291
68,-67.0793,3930.38,915.448,-478.982,-60.8101,573.313,68.0298,-4.28159,-822.85,-128.014,-6.81148,3.89E+07,N,N,10.0641,-6019.885417,6441,138,-6019.885417,3609.032,-10148.69561,589.557,1256.910104,-6339.32677,5.8985797,9132.87609,-49.9338732,0,0,-3537.66689,-538.5360432
39,-54.0312,1898.38,970.224,-551.146,-17.8341,635.927,22.8837,-4.18993,-1119.38,-129.107,-9.92362,70243.2,N,N,8.23237,-6019.465862,6442,138,-6019.465862,2069.886,-8174.596373,284.757,1332.117552,-7294.41731,1.7299077,10130.31711,-16.7966358,0,0,-3567.871945,-784.5911681
57,-62.883,3824.36,962.675,-533.976,-37.3389,625.273,44.1433,-5.68361,-1050.76,-127.226,-9.80167,1.44E+06,N,N,8.64696,-6019.388551,6443,138,-6019.388551,3025.218,-9513.820602,573.654,1321.752775,-7067.17236,3.6218733,9960.59889,-32.4011822,0,0,-3515.89051,-774.9494352
34,-37.0521,658.734,811.32,-197.695,-101.393,223.944,94.7567,-1.59073,-1032.75,-142.834,-4.73938,948.316,N,N,8.1232,-6019.20085,6444,138,-6019.20085,1804.516,-5605.760417,98.8101,1113.94236,-2616.493325,9.835121,3567.42792,-69.5514178,0,0,-3947.21759,-374.7096009
54,-57.6662,3126.35,867.436,-406.883,-56.3658,470.812,53.4174,-3.91571,-963.193,-129.23,-4.17757,1.85E+08,N,N,18.6421,-6018.976436,6445,138,-6018.976436,2865.996,-8724.550063,468.9525,1190.989628,-5385.096505,5.4674826,7500.03516,-39.2083716,0,0,-3571.27105,-330.2912169
31,-33.8162,1105.38,691.445,-168.638,-31.7871,204.196,28.7657,-1.43438,-980.176,-138.518,-10.5923,8398.6,N,N,7.5027,-6018.249448,6446,138,-6018.249448,1645.294,-5116.188163,165.807,949.353985,-2231.92393,3.0833487,3252.84228,-21.1140238,0,0,-3827.94493,-837.4590149
51,-48.5121,3104.65,1003.96,-230.42,-75.5554,283.25,59.3101,-0.482666,-1125.69,-152.388,-5.62076,3.09E+06,N,N,6.81078,-6017.958545,6447,138,-6017.958545,2706.774,-7339.589657,465.6975,1378.43708,-3049.6087,7.3288738,4512.1725,-43.5336134,0,0,-4211.24238,-444.3941479
41,-44.3049,2877.28,690.624,-154.617,-155.398,194.902,130.929,0,-852.473,-119.205,-7.00452,222738,N,N,6.75151,-6017.836743,6448,138,-6017.836743,2176.034,-6703.065541,431.592,948.226752,-2046.355995,15.073606,3104.78886,-96.101886,0,0,-3294.230175,-553.7983648
44,-50.8986,5073.21,851.08,-215.898,-81.8765,275.281,66.1509,-3.73553,-1071.06,-126.914,-7.1019,4.12E+06,N,N,7.89609,-6017.444798,6449,138,-6017.444798,2335.256,-7700.652788,760.9815,1168.53284,-2857.41003,7.9420205,4385.22633,-48.5547606,0,0,-3507.26839,-561.4975197
56,-54.5257,4095.55,820.734,-305.611,-28.6315,355.467,27.4856,-0.878485,-926.048,-138.732,-3.13043,2.85E+09,N,N,7.35312,-6016.996431,6450,138,-6016.996431,2972.144,-8249.411256,614.3325,1126.867782,-4044.761585,2.7772555,5662.58931,-20.1744304,0,0,-3833.85882,-247.5011871
46,-45.7718,3835.47,982.587,-206.707,-42.8246,251.375,57.2189,0,-977.23,-139.143,-10.665,5.70E+06,N,N,8.93771,-6016.81404,6451,138,-6016.81404,2441.404,-6924.998709,575.3205,1349.091951,-2735.767145,4.1539862,4004.40375,-41.9986726,0,0,-3845.216805,-843.206895
49,-66.0137,2410.59,1058.13,-480.075,-145.035,608.64,119.577,-2.47772,-929.233,-127.951,-2.2329,32728.9,N,N,7.318,-6016.773944,6452,138,-6016.773944,2600.626,-9987.476728,361.5885,1452.81249,-6353.792625,14.068395,9695.6352,-87.769518,0,0,-3535.925885,-176.5397727
68,-53.2811,4618.28,882.663,-292.754,-108.671,363.679,63.4307,-2.92631,-1138.68,-140.789,-18.4824,7.42E+07,N,N,7.90879,-6016.628217,6453,138,-6016.628217,3609.032,-8061.110743,692.742,1211.896299,-3874.59919,10.541087,5793.40647,-46.5581338,0,0,-3890.704015,-1461.273991
33,-37.1679,2039.42,736.042,-239.216,-129.122,251.698,103.625,-2.10949,-1106.22,-128.59,-8.69505,922506,N,Y,3.71841,-6016.391521,6454,138,-6016.391521,1751.442,-5623.280263,305.913,1010.585666,-3166.02376,12.524834,4009.54914,-76.06075,0,0,-3553.58465,-687.4567382
56,-62.5726,2492.54,759.729,-504.17,-170.75,598.38,170.46,-3.79029,-804.564,-115.109,-6.42957,308675,N,N,13.1603,-6016.155775,6455,138,-6016.155775,2972.144,-9466.858944,373.881,1043.107917,-6672.68995,16.56275,9532.1934,-125.11764,0,0,-3181.037215,-508.3410929
51,-58.5693,4122.94,1135.19,-382.783,-146.881,446.791,101.547,-4.46034,-1119.46,-126.549,-6.73086,2.03E+06,N,N,7.78057,-6015.736819,6456,138,-6015.736819,2706.774,-8861.183674,618.441,1558.61587,-5066.133005,14.247457,7117.38063,-74.535498,0,0,-3497.181615,-532.1619842
28,-30.9613,1908.64,614.59,-117.577,-70.715,119.484,44.389,-1.38666,-1001.77,-126.988,-9.60495,144928,N,Y,2.7963,-6015.24204,6457,138,-6015.24204,1486.072,-4684.258922,286.296,843.83207,-1556.131595,6.859355,1903.38012,-32.581526,0,0,-3509.31338,-759.3961619
